url,title,provider,year,copyrights,country,description,language,creation_date,europeana_url
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/1d563064-877a-11e0-894f-3e9e657c5b7c/media/4f7cf4e7-2785-414e-8500-3e6814cbe7e2/content""","""Dish, Teller""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""The eleven octagonal, broken, white plates come from graffiti tableware. The plates have a pronounced foot of the border is ribbed, in midfield they show a coat of arms in yellow, blue and manganese purple, worked as a lower glaze painting. This shows the coat of arms of the Counts of Hohenems, a rightward rising Capricorn (heraldic), which today lives on in the coat of arms of the town of Hohenems., Die elf achteckigen, durchbrochenen, weißen Teller stammen aus gräflichem Tafelgeschirr. Die Teller haben einen ausgeprägten Fuß der Rand ist gerippt, im Mittelfeld zeigen sie eine als Unterglasurmalereigearbeitete Wappenkartusche in Gelb, Blau und Manganviolett. Diese zeigt das Wappen der Grafen von Hohenems, einen nach rechts steigenden Steinbock (heraldisch), der heute im Gemeindewappen der Stadt Hohenems fort lebt.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/1d563064-877a-11e0-894f-3e9e657c5b7c
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/8f6e59a2-8779-11e0-894f-3e9e657c5b7c/media/b4c7dbfb-9e3a-40d4-85d0-30b3bf81c28d/content""","""Grund- und Situationsplan des königlichen Eisenhüttenwerks Bäumle""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Der Schmelzgraben (t) lag zwischen Leiblach (u) und Ruggbach (s), die die Schmelze mit Wasser versorgten. Zwei riesige Blasebälge wurden mit einem ca. 9 m hohen Wasserrad in Bewegung gesetzt. Eine Schiffslandestelle mit Hafendamm (y) und einer Segelhütte (k) ist auf dem Plan gut zu erkennen. Hier wurden die erze, das Flussmittel Kalkstein sowie Holz für Holzkohle angelandet. Dargestellt sind auch die von Bregenz nach Lindau führende ""Vicinalstraße"", das Mauthaus (2) mit Stallungen (1), ein Weg nach Lochau (3), das Kohlmesserhaus (i), ein Rebsteckenplatz (r), und zwei mit Steinen besetzte Erzsturzplätze (o, p) nahe dem Holz- und Kohleplatz (q) und dem Rebgärtl (n). Nach dem Ruggbach lagen zwei Erzlager (x), ein Wirtshaus (z), und am Schmelzbach das Schmelzhaus (c) gefolgt von der Kohlbarm (d) und dem Zimmerplatz (g). Vis à vis des Erzlagers lagen auf der anderen Straßenseite Holzlager, Stallung und Waschhaus (b), Amtswohnung (a) mit Garten (h) und ein weiterer Rebsteckenplatz (r), gegenüber dem Zimmerplatz die Zimmerstube (e) und der ""Piont"" (f).""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/8f6e59a2-8779-11e0-894f-3e9e657c5b7c
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/d75aeb00-8778-11e0-894f-3e9e657c5b7c/media/cc0a8b5c-d27f-40aa-93bd-3ca1d607524f/content""","""Panorama of Lake Constance, Panorama des Bodensees""",Kulturpool,1846,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Das von August Brandmayer gezeichnete und in Stahl redierte Panorama des Bodensees wurde 1846 vom Verleger Johann Thomas Stettner herausgegeben. Die mit grauem Leinen doublierte Karte mit 20 feldern im Kartonschuber, auf dem weitere publikationen zur Region beworben werden, zeigt einen ungewöhnlichen und relativ seltenen Blick vom Ostende des Sees Richtung Untersee und Überlinger See mit Vogelschauansichten aller anliegenden Ortschaften. Detailliert dargestellt ist die Uferzone des Bodensees mit hafeneinrichtungen und ufernahen Siedlungen, noch bevor die erste eisenbahnlinie den See erreichte. Im untersten Bildbereich ist das Vorarlberger Bodenseeufer dargestellt. Häfen mit Schiffen kennzeichnen Lochau und Hard, deutlich erkennbar ist ein langer Hafendamm mit zwei Gebäuden in Fußach und das Bregenzer Molo in gebogener Form, die dortigen zwei Seebadeanstalten und eine weitere Steganlage. Dampf- und Segelschiffe bevölkern den See. Auf dem Rhein nahe Höchst sind zwei Schiffsmühlen, eine am Schweizer Ufer, eine am Vorarlberger Ufer dargestellt sowie die Fähren am Seil bei Höchst und Gaißau. Ein Dampfschiff befährt den Rhein unterhalb Gaißau/Rheineck, wo weitere Schiffe und Flöße angelandet sind. Rheininseln, die beiden Lochseen und der ehemalige Durchbruch des Rheins durch das Rinnsal sind deutlich zu sehen. Das Panorama rückt markante soziale, kulturelle und wirtschaftliche Einrichtungen, Schlösser und Aussichtspunkte ins Bild, in Vorarlberg etwa bedeutende Rotfärbereien, Baumwollspinnereien und Papierfabriken (wohl Hard, Kennelbach), das ""K. K. Commercialamt"" Unterhochsteg an der Grenze von Österreich zu Bayern in Lochau, den Gebhardsberg, das Schloss Rieden, die Mehrerau, Pfänder und Pfänderdohle.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/d75aeb00-8778-11e0-894f-3e9e657c5b7c
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/fe9bbe34-8777-11e0-894f-3e9e657c5b7c/media/f93e270a-181c-4006-af5f-81f2bc036beb/content""","""Trinkpokal, Drinking Cup""",Kulturpool,1863,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Der Pokal mit dem Vorarlberger Landeswappen besteht aus grünem Glas, ist mit weißen, rot gefüllten Blümchen verziert, weist zwei Glaswülste rundum mit je sechs Knorpeln auf und hat am Fuß rote und goldene Streifen. Gläser mit ähnlichem Dekor finden sich um 1880 häufig. Hauptmotiv des Pokals ist jedoch das Vorarlberger Landeswappen auf Fürstenmantel. Das zehngeteilte Symbol der 1861 wiedererlangten politischen Selbständigkeit des Landes Vorarlberg kombinierte das Montafoner Wappen mit den Wappen der Stände Bregenz, Feldkirch, Bludenz, Sonnenberg , Montafon, Dornbirn, Bregenzerwald und Hohenems. Es wurde vom Vorarlberger Historiker Joseph Ritter von Bergmann entworfen und dem Land von Kaiser Franz Josef am 8. August 1863 verliehen. Die Inschrift „Anno 1863“ weist auf dieses Verleihungsjahr des Wappens hin, das bis zum 3. Dezember 1918 in Kraft blieb., The cup with the Vorarlberg coat of arms consists of green glass, is decorated with white, red filled flowers, has two glass shells all around with six cartilage each and has red and gold stripes on the foot. Glasses with similar pattern are often found around 1880. However, the main motif of the Cup is the Vorarlberg coat of arms on Fürstenmantel. The ten-part symbol of the political independence of the state of Vorarlberg, which was regained in 1861, combined the coat of arms of the Montafon coat of arms with the coats of arms of the Stalls Bregenz, Feldkirch, Bludenz, Sonnenberg, Montafon, Dornbirn, Bregenzerwald and Hohenems. It was designed by the Vorarlberg historian Joseph Ritter von Bergmann and awarded to the land of Emperor Franz Josef on 8 August 1863. The inscription “Anno 1863” indicates this year of the coat of arms, which remained in force until 3 December 1918.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/fe9bbe34-8777-11e0-894f-3e9e657c5b7c
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/a3ffffda-8777-11e0-894f-3e9e657c5b7c/media/6d722d45-3a90-4a5d-ab6c-5aca8e341825/content""","""Fechterin, fencer""",Kulturpool,1941,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Krcals Muse und spätere Frau Carmen stand ihm für dieses Porträt Modell. Darstellung als heroische Halbfigur im Fechtanzug mit Degen und Maske;, Krcals Muse and later wife Carmen stood for this portrait model. Representation as a heroic half figure in a fencing suit with a bow and a cover;""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/a3ffffda-8777-11e0-894f-3e9e657c5b7c
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/1e8746ac-8776-11e0-894f-3e9e657c5b7c/media/84994595-22a3-40b5-8f2c-ef980485f240/content""","""Vorarlberger Landesausstellung 1887 in Bregenz, Vorarlberg regional exhibition in Bregenz in 1887""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Das Bild gibt einen Überblick über das reich beflaggte Ausstellungsgelände in den Bregenzer Seeanlagen, zeigt rechts das Montafonerhaus, links den Musikpavillon und in der Mitte das Portal der Industriehalle. Im Vordergrund zu sehen ist das Eingangstor mit zwei Schildern beschriftet: ""Landesausstellung"" - ""Seethor"", links und rechts davon zwei Kassahäuschen.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/1e8746ac-8776-11e0-894f-3e9e657c5b7c
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/95048958-8063-11e0-894f-3e9e657c5b7c/media/04a7748e-baef-46c6-bb16-f83407b436cb/content""","""Weihestein für die Pferdegöttin Epona""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Römischer Weihestein mit Relief der Pferdegöttin Epona;""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/95048958-8063-11e0-894f-3e9e657c5b7c
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/6e447b20-8775-11e0-894f-3e9e657c5b7c/media/6f95d831-5941-46b7-ba26-e7caf78c1f59/content""","""Votivbild aus Tschagguns, Votive image from Tschagguns""",Kulturpool,1754,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Das Votivbild von Tschagguns au dem Jahr 1754 zeigt die dortige bis 1910 existierende Mühle und den Anlass der Stiftung: Anna Maria Ganahl, geb. Caspar aus Schruns stürzte als Schwangere in das Wasserrad, sie und ihr ungeborenes Kind überstanden den Sturz jedoch unbeschadet. Dies bezeugt die Szene darüber mit der Verunglückten und ihrem Wickelkind, wie sie mit dem Gatten das Gnadenbild der Pietà von Tschagguns anbetet. Das Bild umschließt ein aufwändig gestalteter, dunkel marmorierter Rahmen mit spiralförmig geflochtenen Goldbändern in Vertiefung. Den Innenrand ziert ein goldenes Spiralband, die quadratischen Eckpunkte sind mit stilisierten Blüten in Gold hervorgehoben, der Aufsatz ist mit reich geschnitztem Blüten- und Blätterwerk geschmückt., The votive image of Tschagguns au the year 1754 shows the existing mill there until 1910 and the occasion of the foundation: Anna Maria Ganahl, born. Caspar aus Schruns crashed into the water wheel as a pregnant woman, but she and her unborn child survived the fall without prejudice. This is the testimony of the scene with the injured and her child on the winding, as she worships with the spouse the image of grace of the Pietà von Tschagguns. The picture encloses an elaborately designed, darkly marbled frame with spirally woven gold ribbons in depth. The inner edge is decorated with a gold spiral band, the square vertices are highlighted with stylized flowers in gold, the essay is decorated with richly carved flower and leaf work.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/6e447b20-8775-11e0-894f-3e9e657c5b7c
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/fc5a97e4-8763-11e0-894f-3e9e657c5b7c/media/3b6bc6ec-c49f-452e-9fae-34b4705cd767/content""","""Selbstbildnis Rudolf Wacker, Self-portrait Rudolf Wacker""",Kulturpool,1923,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Erster Weltkrieg, russische Gefangenschaft, Revolution, Metropole Berlin, Kleinstadt Bregenz - dies sind Stationen im Leben Rudolf Wackers (1893-1939). Zu Beginn seines Schaffens noch dem Expressionismus verpflichtet, wendet sich Wacker in den späten zwanziger Jahren der Neuen Sachlichkeit zu. Zwei Drittel seines Werkes widmete Wacker der Stilllebenmalerei, die überhaupt als das Thema des Magischen Realismus gilt. In seinen Porträts, Stillleben, Stadt- und Landschaftsbildern schildert er die Wirklichkeit in altmeisterlicher Manier mit dem Anspruch, die Dingwelt zu entschleiern und die Trümmer der bürgerlichen Welt darzustellen. Die frühen expressionistischen Porträts von Wacker sind vom Thema des „Bildes im Bild“ bestimmt. Auch in diesem Selbstporträt mit Kappe, entstanden während seiner Berliner Zeit, zitiert Wacker im Hintergrund sich selbst mit seinen eigenen Werken: links ist ein Porträt seiner Frau Ilse, die sein wichtigstes Modell wurde, beigestellt. Auf der rechten Seite im Hintergrund an die Wand gelehnt ist im Anschnitt durch den rechten Bildrand das Gemälde eines stehenden Aktes von Ilse zu sehen, darüber hängt ein weiteres Selbstporträt Wackers. Das Thema des „Bildes im Bild“ zieht sich durch Wackers gesamtes Werk.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/fc5a97e4-8763-11e0-894f-3e9e657c5b7c
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/53156732-8762-11e0-894f-3e9e657c5b7c/media/49f9f669-b01c-4c18-9cbe-5659a49e7081/content""","""Coat of Arms of the Bregenzerwald Landammänner, Wappen-Stammtafel der Bregenzerwälder Landammänner""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""The Landammännertafel contains 98 coats of arms of Bregenzerwald Landammänner from 1400 to 1806. It thus ends after the passage of Vorarlberg to Bavaria as a result of the Pressburg Peace of 1805, when seven regional courts replaced the medieval court constitution of Vorarlberg. Among the coat of arms signs are the names of the families of the Aberer, Feuerstein, Fröwis, Kauffmann, Metzler, Waldner etc., their function as a Landammann, Landschreiber and Waibel and often their place of origin., Die Landammännertafel enthält 98 Wappen von Bregenzerwälder Landammännern von 1400 bis 1806. Sie endet somit nach dem Übergang Vorarlbergs an Bayern als Folge des Pressburger Friedens von 1805, als sieben Landgerichte die mittelalterliche Gerichtsverfassung Vorarlbergs ersetzten. Unter den Wappenschildern sind Namen der Familien der Aberer, Feuerstein, Fröwis, Kauffmann, Metzler, Waldner etc. genannt, ihre Funktion als Landammann, Landschreiber und Waibel und oft ihr Herkunftsort.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/53156732-8762-11e0-894f-3e9e657c5b7c
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/d4380636-8761-11e0-894f-3e9e657c5b7c/media/833c55d8-824c-4488-b548-7ffee3a83805/content""","""Epitaphium der Familie Ronsperg, Epitaphium of the Ronsperg family""",Kulturpool,1564,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Das dreigeteilte Epitaph der Familie Schlandersberg zu Ronsperg zeigt bildlich das Weltgericht aus dem Gleichnis Jesu im Matthäusevangelium 25,31-46. Im oberen Drittel ist Gottvater mit den beiden Evangelisten Johannes und Matthäus, beide mit ihren Attributen, Adler bzw. Buch, dargestellt. Im Mitteltheil thront Christus auf einer Weltkugel, die rechte Hand segnend erhoben. Über ihm blasen zwei Engel mit Posaune zur Auferstehung. Zu seiner Rechten knien Maria und zur Linken Johannes der Täufer. Im unteren Bildteil sind die armen Seelen in Erwartung des Gerichts dargestellt. Darunter wird die Bibelstelle zitiert. Links und rechts sitzen die Evangelisten Lukas und Markus, mit ihren Attributen, dem Stier bzw. dem Löwen. Der unterste Bildteil zeigt die Familie Schlandersperg mit einer Inschrift, die Aufschluss über die Dargestellten gibt: ""Hie unden ligt begraben der Edel unnd Vesst hanns Ulrich von Schlandersperg zw Ronsperg / welicher am Montag vor Aller hailigentag / den 30. tag dess Monats Oktober des 1564 Jahr / .... vo, deselbst zwn Ronsperg, christlich von diser welt abgeschaiden ist. so ligt auch hie unden begraben sein elicher Sun, der Edel und Vesst Arbogast vo Schlandersperg / welchen die göttlich Allmechtigkait gnedig und barmhertzig sein, und inen ain fröliche Uffersteung verleihen wolle.""""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/d4380636-8761-11e0-894f-3e9e657c5b7c
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/0e962ca6-8611-11e0-894f-3e9e657c5b7c/media/ea2972ef-4d09-46d1-bb3e-2ce81880be01/content""","""Ganymed und der Adler, Ganymed and the Eagle""",Kulturpool,1793,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Die Künstlerin mit Wurzeln im Bregenzerwald gilt als eine der bedeutendsten Malerinnen des 18. Jhs. 1741 als Tochter des Wandermalers Johann Joseph Kauffmann aus Schwarzenberg geboren, machte Angelika Kauffmann als Frau eine außergewöhnliche Karriere. Mit Wohnsitzen in den kulturellen Zentren London und Rom fand ihre Kunst schon zu Lebzeiten einen internationalen Verbreitungsgrad. Kauffmanns kleinformatiges Bild zeigt die Merkmale ihres Spätstils, eine gewisse Monumentalisierung bei gleichzeitiger Weichzeichnung der Form. Ganymed, der Sohn des trojanischen Königs Tros und der Kalirrhoe, wird von den Göttern geraubt, um als Schönster der Sterblichen dem Gott Zeus als Mundschenk zu dienen. Seit Ibykos und Pindar galt die Knabenliebe als Motiv der Entführung. Die Ganymedsage wird seit der Antike unterschiedlich dargestellt und hat viele Künstler u.a. Michelangelo, Rubens und Goethe inspiriert. Kauffmann stellt die Szene vor der Entführung dar: Der androgyne Ganymed tränkt den Adler des Zeus.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/0e962ca6-8611-11e0-894f-3e9e657c5b7c
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/362095be-8610-11e0-894f-3e9e657c5b7c/media/b6b9c592-85e7-489c-9d4a-f79c623a4276/content""","""Türring in Form eines Löwenkopfes""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Der bronzene Türring, bestehend aus einer Grundplatte mit stilisiertem Palmettenmotiv, Löwenmaske und Ring, ist an einer der Kirchentüren zu vermuten. Der schwere Kopf, dessen Herkunft vermutlich im süddeutschen Raum zu suchen ist, scheint bereits beseelt und weist auf jenes Kunstwollen hin, das um 1180 den Schweren Stil in Deutschland allmählich verdrängt. Ob dem romanischen Türzieher neben seiner offenkundig funktionalen Bestimmung auch Bedeutung hinsichtlich des Asylrechtes zukam, ist zwar quellenmäßig nicht belegt, aber durchaus anzunehmen, da Andelsbuch ein zentraler Ort im Bregenzerwald ist und dort ein Nieder- und Hochgericht entstanden ist. Jeder Malefikant, dem es gelang, den Ring zu berühren bzw. die Hand durchzustecken, hatte Anspruch auf ein ordentliches Gericht.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/362095be-8610-11e0-894f-3e9e657c5b7c
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/057f81e2-85b9-11e0-894f-3e9e657c5b7c/media/53d3b687-54a3-49c8-b592-1b706db14992/content""","""Fotoserie: Besuch von Kaiser Karl I. und seiner Gattin Zita in Vorarlberg""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Die 38 Fotos umfassende Serie wurde anlässlich des Besuchs von Kaiser Karl I. (1887-1922) mit seiner Gattin Zita von Bourbon-Parma am 15. Juni 1917 in Vorarlberg gemacht. Sie beginnt am Bregenzer Bahnhof mit einer Ansprache des Kaisers an den Bregenzer Bürgermeister Ferdinand Kinz, an Militärs und Bürger. Weiters sieht man die Geistlichkeit, Trachtenträgerinnen aus Bregenz und dem Bregenzerwald und Blumensträußchen tragende Mädchen. Kaiserin Zita trägt ein dunkles, modisches Kostüm mit langer glockiger Jacke, darunter eine weiße Bluse mit Spitzenvolant, einen breitkrempigen Hut mit weißem Pelzband und erscheint im Kreise von Damen im Gespräch mit einer von ihnen. Weitere Aufnahmen zeigen Landeshauptmann Adolf Rhomberg, den Bregenzer Vizebürgermeister Huter sowie das kaiserliche Paar auf dem Schiff und bei der Ankunft in Lochau, wo sie das in Schloss Hofen eingerichtete Lazarett besucht haben. Auf dem Balkon des festlich geschmückten Bregenzer Rathauses zeigen sich Karl I. und Zita der mit Taschentüchern winkenden, die Hüte schwenkenden oder mit den Händen grüßenden Menschenmenge. Rudolf Högler (1874-1951), dem diese Bilder zu verdanken sind, entstammte einer Fotografenfamilie in Bregenz. Sein gleichnamiger Vater (1847-1905) war von 1882 bis zu seinem Lebensende in der Stadt als Fotograf tätig. Sein Sohn Rudolf Högler (1907-1957) war Fotograf, Maler und Literat.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/057f81e2-85b9-11e0-894f-3e9e657c5b7c
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/6309dda4-85b8-11e0-894f-3e9e657c5b7c/media/41ff6314-8bd3-45fd-b634-d50ebd8bfc3f/content""","""Wahlurne des Vorarlberger Landtages, The ballot box of the Vorarlberg state parliament""",Kulturpool,1860,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Die Wahlurne in Form eines Pokals mit Deckel aus Eisenblech mit Messingverzierungen war von 1861 bis 1939 für schriftliche Abstimmungen im Vorarlberger Landtag in Verwendung. Ein Einwurfschlitz ist nicht vorhanden., The ballot box in the form of a cup with lid made of iron sheet with brass embellishments was used from 1861 to 1939 for written votes in the Vorarlberg state parliament. There is no drop slot.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/6309dda4-85b8-11e0-894f-3e9e657c5b7c
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/ebc136d4-85b7-11e0-894f-3e9e657c5b7c/media/31f5ca3d-7c6b-4bbb-a814-0104c1c69a08/content""","""Schwertknaufsammlung, Sword collection""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Die ca. 700 Schwert- und Degenknäufe der Sammlung von Carl von Schwerzenbach datieren vom Hochmittelalter bis zum Rokoko des späten 18. Jhs und stammen aus Deutschland, Österreich, Schweiz und Italien. Unerschöpflich ist die Fantasie bei der Gestaltung des Degenknaufes: gegenstandsloser Eisenschnitt wechselt mit Einzelfiguren und ganzen Szenerien. Schwere, dick aufgeschlagene Silbertauschierung nicht nur des Knaufes, sondern des ganzen Gefäßes wird Mode bis hinüber nach England. Die Knaufsammlung Carl von Schwerzenbachs spiegelt in ihren kleinsten Formen den Hang zum Schwierig-Kunstvollen wider. Aus der Menge der künstlerischen Lösungen seien ein paar paradigmatische Beispiele hervorgehoben: Ein schwer vergoldeter hagerer Männerkopf in der Barttracht der Van-Dyck-Zeit ist voller surrealistischer Fantastik. Ein anderer Knauf, schwer versilbert, süddeutsch, um 1630 ist als grimmender Widder geformt. Ein Schwertknauf, durchbrochener Eisenschnitt, zwei Putten darstellend, die einen Löwenkopf umfassend, ist eine Replik eines Prunkschwertknaufes im Musée de l’Armée in Paris und deutet auf eine Herkunft aus der Emilia Romagna/I., The approximately 700 sword and collar runs of the collection of Carl von Schwerzenbach date from the high Middle Ages to the rococo of the late 18th century and come from Germany, Austria, Switzerland and Italy. The fantasy of the design of the bunk is inexhaustible: no object cut changes with individual figures and entire scenes. Heavy, thick silver exchange not only of the bunch, but of the whole vessel becomes fashion all the way over to England. Carl von Schwerzenbach’s collection of boys reflects in its smallest forms the tendency towards the hard-to-art. A couple of paradigmatic examples are emphasized from the set of artistic solutions: a severely gilded hagged male head in the beard costume of the Van Dyck period is full of surrealistic fantasy. Another knob, severely silver-plated, southern German, around 1630 is shaped as a grim ram. A sword bang, broken iron cut, depicting two putts that encompass a lion’s head, is a replica of a rash baptism in the Musée de l 'Armée in Paris and indicates an origin from Emilia Romagna/I.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/ebc136d4-85b7-11e0-894f-3e9e657c5b7c
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/4aa20b6a-8063-11e0-894f-3e9e657c5b7c/media/f0821f91-7531-474b-903c-03a4a3a7252c/content""","""Reliefschüssel Dragendorff 37""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Clay dish Terra Sigillata, Tonschüssel Terra Sigillata""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/4aa20b6a-8063-11e0-894f-3e9e657c5b7c
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/34cec7c0-00c2-11e3-a020-0060735f4450/media/529e8963-ea38-4ff2-b6a5-017a4de2711b/content""","""Handbag, Handtasche/n""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Kuverttasche aus in Leinenbindung miteinander verwobenen Baststreifen in Beige, Lachs, Mittel- und Dunkelblau. Den Verschluss bildet eine mittig aufgenähte 6,5 cm breite blaue Lederlasche, die sich in einen aufgenähten Querriegel schieben lässt. An den Kanten ist die Tasche von einem dunkelblauen Lederband eingefasst.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/34cec7c0-00c2-11e3-a020-0060735f4450
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/34cec7bf-00c2-11e3-a020-0060735f4450/media/295c24a5-ed49-4ed6-a584-84da7a021ba0/content""","""Handbag, Handtasche/n""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Weiße Mädchentasche aus Kunstleder (Skai?) Annähernd Form einer Kellybag mit zwei Henkeln. Verziert mit messingfarbenen Nieten, der goldfarbene Verschluss ist etwas abgewetzt. Innen ist die Tasche mit schwarzem Kunststoff gefüttert.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/34cec7bf-00c2-11e3-a020-0060735f4450
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/34cec7be-00c2-11e3-a020-0060735f4450/media/e32ebbf6-1b30-4630-953a-735822d8741a/content""","""Handtasche/n, Handbag""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Reich verzierte Handtasche aus rosa Seidentaft (vermutlich zur Abendgardarobe). Der obere Tiel ist rechteckig, der untere Teil geschwungen; Verzierung mit hellbraunen Bändern aus geflochtenem Bast; am oberen Teil Blumen und Ranken; die Ränder sind mit Kreisen verziert; unten drei Streifen mit Blumenranken und zwei Streifen von hellbraunem Stoff; Ränder sind ebenfalls verziert; beide Seiten sind gleich gestaltet; kurze Traghenkel aus Seidenstoff; am oberen Ende zu einer Masche zusammengebungen.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/34cec7be-00c2-11e3-a020-0060735f4450
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/34cec7bd-00c2-11e3-a020-0060735f4450/media/e9ffd7be-94f9-42f9-ab13-03267d5fce5c/content""","""Blume/n (Textilblume/n - Acccessoire/s), Flower (textile flower)""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Unterschiedliche Blumen als Ansteckschmuck, aus unterschiedlichen Materialien gefertigt; Drahtstiele; Kunststoffblüten. Nr. 86-88: Blumen aus Stoff; Nr. 89: Blume aus gemustertem Stoff (ohne Stiel); Nr. 90-92: Helle Blumen aus Seidenstoff und Samt; Nr. 93-96: Rosa Blumen aus Seide und Samt; Nr. 97-98: Rote Blumen aus Samt; Nr. 99-101: Blumen aus braunem Leder; Nr. 102-107: Blumen aus Papier; Zubehör (Blätterzu Blumen)., Different flowers as embellishments, made of different materials; wire stems; plastic blossoms. No. 86-88: Flowers of cloth; No. 89: Flower of patterned cloth (without stalk); No. 90-92: Bright flowers of silk cloth and velvet; No. 93-96: Pink flowers of silk and velvet; No. 97-98: Red flowers of velvet; No. 99-101: flowers of brown leather; No. 102-107: flowers of paper; accessories (foliage to flowers).""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/34cec7bd-00c2-11e3-a020-0060735f4450
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/34cec7bc-00c2-11e3-a020-0060735f4450/media/f62f5a5f-eaf5-47e0-b0a8-e3607d6bf56f/content""","""glove, Handschuh/e""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Ein Paar lange gewirkte fingerlose (bis auf Daumenansatz) Handschuhe aus schwarzem Garn mit floral abstrahiertem feinen Muster mit Ranken.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/34cec7bc-00c2-11e3-a020-0060735f4450
